id,likes,quotes,replies,retweets,searchQuery,text,timestamp,tanggal,url,user/avatar,user/description,user/joinDate,user_location,user/totalFollowers,user/totalFollowing,user/totalLikes,user/totalTweets,user/url,user/userFullName,user/username,user/verified,user/website,username,verified,dataset
1.7264E+18,1,0,0,0,#aniesmuhaimin,"#AMINPeduliPerempuan
#AniesMuhaimin
Perempuan Indonesia, Berjiwa Pemimpin
@cakimiNOW
@DPP_PKB
..,",2023-11-20T00:32:00.000Z,11/20/2023,https://twitter.com/Auliathokwae/status/1726398008861007886,https://pbs.twimg.com/profile_images/1689895756000628736/L1n1GM2w.jpg,Slowly,2023-08-02T14:56:00.000Z,"Tulangan, Indonesia",4,13,50,95,https://twitter.com//Auliathokwae,Aulia pratama,@Auliathokwae,FALSE,,,FALSE,aniesmuhaimin
1.72674E+18,63,4,44,25,paslon,"Mas Ketum AHY ke Prabowo, ""Kami laporkan pasangan elektabilitas pasangan Prabowo-Gibran alhamdulillah berada di rentang 42 hingga 45 persen. Artinya, bukan hanya unggul, tapi juga kuat, cukup signifikan dibandingkan elektabilitas paslon lainnya"". 

Si Gemoy",2023-11-20T22:57:00.000Z,11/20/2023,https://twitter.com/Hasbil_Lbs/status/1726736481098858887,https://pbs.twimg.com/profile_images/1698741703015010304/0btOeMqB.jpg,Sekretaris Departemen IV DPP Partai Demokrat |Kepala BPOKK DPP Insan Muda Demokrat Indonesia | Sarjana Teknik Kimia Yang Suka Politik|,2017-11-17T07:09:00.000Z,"Jakarta Capital Region, Indone",18018,5017,91834,88782,https://twitter.com//Hasbil_Lbs,MudaAdalahKekuatan,@Hasbil_Lbs,TRUE,demokrat.or.id/,,TRUE,aniesmuhaimin
1.72673E+18,0,0,0,0,nomor urut,"Asal jangan Culas, saya yakin nomor urut 2 KE'OK.",2023-11-20T22:45:00.000Z,11/20/2023,https://twitter.com/Praptoisnandar/status/1726733542733041814,https://pbs.twimg.com/profile_images/3493196688/c211ab01f6bed3d319b7eb7cd4036206.jpeg,"poolcitra@yahoo.com, @citrapool",2013-04-06T14:48:00.000Z,Malang Indonesia,67,324,81,699,https://twitter.com//Praptoisnandar,Prapto Isnandar,@Praptoisnandar,FALSE,citra-pool.com,,FALSE,aniesmuhaimin
1.72675E+18,1,0,0,0,paslon,Blm masa kampanye tp paslon sdh punya no urut. Teramat tulul klu gerombolon kades dan aparatnya berkumpul di GBK bersama paslon no 2 bkn tindakan merusak aturan main Pemilu & netralitas. Ajakan berkumpul meski tdk ada kata ajakan dukung paslon 2 = ajakan mendukung paslon 2.,2023-11-20T23:45:00.000Z,11/20/2023,https://twitter.com/Juragan_Sampan/status/1726748629434872091,https://pbs.twimg.com/profile_images/1702326914206380032/1yUaW0Sk.jpg,,2021-08-07T05:56:00.000Z,,19,130,1941,1632,https://twitter.com//Juragan_Sampan,Juragan Sampan,@Juragan_Sampan,FALSE,,,FALSE,aniesmuhaimin
1.72675E+18,0,0,1,0,paslon,"Survei IPO: Paslon AMIN salip Paslon Ganjar Pranowo dan Mahfud MD

tiktok.com/@nurhidayatsardin�",2023-11-20T23:44:00.000Z,11/20/2023,https://twitter.com/nurhidayatsardi/status/1726748309807907008,https://pbs.twimg.com/profile_images/1563698937894019072/wCviOKn2.jpg,Head of Election Supervisory Body RI 2008-11 | Member of Honorary Body of EMBs RI 2012-17 | Head of the Department of Politics & Government Science | @undip,2011-01-20T05:24:00.000Z,Indonesia raya,10316,1095,67,39894,https://twitter.com//nurhidayatsardi,Nur Hidayat Sardini,@nurhidayatsardi,TRUE,nurhidayatsardini.com,,TRUE,aniesmuhaimin
1.72541E+18,368,2,10,133,#AMIN,"Mantap! Namanya juga perubahan 

 #amin #AniesMuhaimin2024 #No1Amin #AminMenang1Putaran",2023-11-17T07:16:00.000Z,11/17/2023,https://twitter.com/aniesmania/status/1725412515495158052,https://pbs.twimg.com/profile_images/1631199819866988544/TI6uiZix.jpg,The Spirit of Democracy,2017-02-28T11:32:00.000Z,,47216,198,30807,24822,https://twitter.com//aniesmania,Anies Mania,@aniesmania,TRUE,,@aniesmania,TRUE,aniesmuhaimin
1.72673E+18,1,0,1,1,#AMIN,"Semoga 
Saat ini #AMIN yang terbaik. 
#AniesMuhaimin2024
#IndonesianPresident",2023-11-20T22:40:00.000Z,11/20/2023,https://twitter.com/SandraUnie/status/1726732391434391818,https://pbs.twimg.com/profile_images/1352676526181867521/N-cGXazC.jpg,"Saat akal dan kalbu ? serta Al Quran melebur dalam tafakur hidup menjadi indah.  #akujiwa
 #jalansunyi",2019-06-20T22:51:00.000Z,,4033,3432,39572,35081,https://twitter.com//SandraUnie,sandra_unie,@SandraUnie,FALSE,,@SandraUnie,FALSE,aniesmuhaimin
1.72673E+18,1,0,1,0,#AMIN,#AMIN,2023-11-20T22:23:00.000Z,11/20/2023,https://twitter.com/papa_loren/status/1726727967001440497,https://pbs.twimg.com/profile_images/1553860816205905920/E5hs_hpt.jpg,"a Web Developer. Curious about Internet Security, SEO & Digital Marketing || share personal opinion on issues of public concern",2021-12-03T06:12:00.000Z,~#,31940,4789,383300,83400,https://twitter.com//papa_loren,Papa Loren,@papa_loren,TRUE,sayangpapahmamah.com,@papa_loren,TRUE,aniesmuhaimin
1.72673E+18,0,0,0,0,nomor urut,gaskan untuk dukung pasangan nomor urut 3 ya Ganjar Mahfud m3nang,2023-11-20T22:28:00.000Z,11/20/2023,https://twitter.com/maruriki1313/status/1726729221287088555,https://pbs.twimg.com/profile_images/1657346843838382081/GrT4sb_c.jpg,"Ada orang yang kesannya mau menyelamatkan mu, tapi sebenarnya they are trying to save their own ass.",2023-05-13T11:26:00.000Z,,524,512,421,924,https://twitter.com//maruriki1313,marumaru,@maruriki1313,FALSE,,,FALSE,aniesmuhaimin
1.72653E+18,67,0,70,25,nomor urut,"Repost dari @partaiperindo

Begini momen Capres Ganjar Pranowo seneng banget setelah mendapatkan nomor urut 3.

instagram.com/reel/CzpiQ2BPT�

Sila ke 3 Persatuan Indonesia 
.
#GanjarPranowo #MahfudMD #MegawatiSoekarnoPutri #HaryTanoesoedibjo #Pilpres2024 #Pemilu",2023-11-20T08:58:00.000Z,11/20/2023,https://twitter.com/okezonenews/status/1726525286257234319,https://pbs.twimg.com/profile_images/1324208129089789952/0Th6Q8qL.jpg,"Official account of Okezone.com, MNC Media Group. Follow us for breaking news, current events, stories and special reports. #LengkapCepatBeritanya",2009-06-15T06:14:00.000Z,Jakarta,1845485,77,11451,1998273,https://twitter.com//okezonenews,Okezone,@okezonenews,TRUE,okezone.com,,TRUE,aniesmuhaimin
1.72462E+18,0,0,0,0,#aniescakimin,"Pasangan Anies-Muhaimin Umumkan Susunan Timnas Amin
#sinpotv #timnas #aniescakimin",2023-11-15T02:30:00.000Z,11/15/2023,https://twitter.com/IdSinpo/status/1724615703431393791,https://pbs.twimg.com/profile_images/1671880049186996225/VyB7MMkg.jpg,SINPO.ID merupakan situs berita politik yang terupdate.,2018-06-28T03:23:00.000Z,,596,58,4655,36376,https://twitter.com//IdSinpo,SINPO ID,@IdSinpo,FALSE,sinpo.id,@IdSinpo,FALSE,aniesmuhaimin
1.72461E+18,0,0,0,0,#aniescakimin,"Nomor Urut Capres-Cawapres: Anies-Cak Imin 1, Prabowo-Gibran 2, dan Ganjar-Mahfud 3

#merahputihcom #nomorurutcapres #aniescakimin #prabowogibran #ganjarmahfud bit.ly/3QXZWl7",2023-11-15T02:22:00.000Z,11/15/2023,https://twitter.com/newsmerahputih/status/1724613773690892650,https://pbs.twimg.com/profile_images/1321338095875158018/IkLqMlTW.jpg,"Official Twitter merahputih.com Portal Berita Terkini, Portal Media Sosial, Portal Video Sosial.

#BeraniMenginspirasi",2014-08-07T16:00:00.000Z,Jakarta,8419,202,568,143525,https://twitter.com//newsmerahputih,newsmerahputih,@newsmerahputih,FALSE,merahputih.com,@newsmerahputih,FALSE,aniesmuhaimin
1.72444E+18,0,0,0,0,#aniescakimin,"Resmi! Nomor Urut Capres Cawapres Pilpres 2024??

#PrabowoGibran #AniesCakImin #GanjarMahfud #Pilpres2024 #Pemilu2024",2023-11-14T14:49:00.000Z,11/14/2023,https://twitter.com/TERBITharian/status/1724439463659487239,https://pbs.twimg.com/profile_images/1528667860129972224/CUCrmoXw.jpg,inspiratif!,2022-03-01T01:22:00.000Z,"Kav BRI No 3E, Meruya, Jakbar",26,1,33,637,https://twitter.com//TERBITharian,Harian Terbit,@TERBITharian,FALSE,harianterbit.com,@TERBITharian,FALSE,aniesmuhaimin
1.72671E+18,73,0,4,34,paslon,"Selamat pagi Nusantara.. 

Jangan lupa berdoa sebelum beraktivitas, dan berdoalah juga untuk bangsa serta Paslon kita. 
Nomor 3 : 
?? Hukum yang tegak sarapan kita
?? Sejahtera Merata Idaman Bersama
?? Ganjar Mahfud Pilihan kita, Gorong royong pilih No. 3

Ganjar Mahfud M3nang",2023-11-20T21:30:00.000Z,11/20/2023,https://twitter.com/wantahgdn__/status/1726714734890930305,https://pbs.twimg.com/profile_images/1520752786853744646/6J7mcUnL.jpg,"|| ??TUHAN PASTI BUKA JALAN ||
Cinta NKRI ||",2014-04-07T02:24:00.000Z,"East Java, Indonesia",10555,8710,112024,114209,https://twitter.com//wantahgdn__,Wanta,@wantahgdn__,TRUE,,,TRUE,aniesmuhaimin
1.72438E+18,0,0,0,0,#aniescakimin,"Suasana KPU jelang undian nomor urut capres cawapres pemilu 2024 

#KPU #nomorurut #PrabowoGibran #GanjarMahfud #AniesCakImin #Pilpres2024",2023-11-14T10:43:00.000Z,11/14/2023,https://twitter.com/TERBITharian/status/1724377608119607353,https://pbs.twimg.com/profile_images/1528667860129972224/CUCrmoXw.jpg,inspiratif!,2022-03-01T01:22:00.000Z,"Kav BRI No 3E, Meruya, Jakbar",26,1,33,637,https://twitter.com//TERBITharian,Harian Terbit,@TERBITharian,FALSE,harianterbit.com,@TERBITharian,FALSE,aniesmuhaimin
1.72437E+18,0,0,0,0,#aniescakimin,"Syaugi merupakan sosok yang penuh dengan pengalaman. Salah satunya, Syaugi pernah memimpin sebuah organisasi yang besar.
#layarnews #referensi #berita #news #aniescakimin #timnasamin
layar.news/alasan-syaugi-ala�",2023-11-14T10:00:00.000Z,11/14/2023,https://twitter.com/layarnews_/status/1724366762349605025,https://pbs.twimg.com/profile_images/1135787356865191937/U256hL3j.jpg,"#layarnews
#berita
#referensi
#news",2012-12-03T13:59:00.000Z,"Kota Makassar, Sulawesi Selata",604,552,0,6220,https://twitter.com//layarnews_,Layar.news,@layarnews_,FALSE,layar.news,@layarnews_,FALSE,aniesmuhaimin
1.72675E+18,0,0,0,0,paslon,"Saya berharap Paslon 2 dan 3 perang terus Ampe bulan februari 2023, semakin yakin sy pilih no. 1. Amin",2023-11-20T23:43:00.000Z,11/20/2023,https://twitter.com/Trimoselatpanj1/status/1726748216270717367,https://pbs.twimg.com/profile_images/1117424316142903296/K9mydaVz.jpg,Berusaha untuk terus bersyukur dan bersabar sepanjang waktu,2019-04-04T23:53:00.000Z,,10,15,587,3394,https://twitter.com//Trimoselatpanj1,Trim,@Trimoselatpanj1,FALSE,,,FALSE,aniesmuhaimin
1.72675E+18,0,0,0,0,paslon,keren suka bgt nih yg menjaga pertemanan ttp baik padahal semua nya paslon 2024. selamat ulang tahun najwa Shihab,2023-11-20T23:43:00.000Z,11/20/2023,https://twitter.com/mala_itsmemala/status/1726748018664444275,https://pbs.twimg.com/profile_images/1691475349564223488/sAln7Dx3.jpg,,2023-01-30T02:55:00.000Z,,83,89,391,741,https://twitter.com//mala_itsmemala,mybank,@mala_itsmemala,FALSE,,,FALSE,aniesmuhaimin
1.72675E+18,2,0,0,2,paslon,"Pendukung AMIN tdk tau malu, itu diucapkan anak ayah yg pada 2019 berjuang bersama, nmn dikhianati oleh junjungannya dg bergabung bersm rezim. 

Dulu gw salut sama doi Krn analisanya dalam, kritiknya tajam. Tp skrg dia dukung Paslon yg Cawapresnya cacat hukum. 

Siapa dia ?",2023-11-20T23:43:00.000Z,11/20/2023,https://twitter.com/suka_cats/status/1726748153939193996,https://pbs.twimg.com/profile_images/1722407431693815808/NBFupxq9.jpg,"AMIN (Anies - Cak Imin)

#GakFollowPorno",2022-01-16T07:50:00.000Z,,2299,2208,38,201,https://twitter.com//suka_cats,,@suka_cats,FALSE,,,FALSE,aniesmuhaimin
1.72621E+18,361,0,117,136,nomor urut,"3 itu bukan cuma angka, tapi harapan. 
Ganjar-Mahfud punya resep inovasi nyata buat perubahan yang kita butuhkan! 

Nomor urut 3 Ganjar-Mahfud PILIHANKU!! 


#SahabatGanjar #GanjarPranowo #Ganjar #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024",2023-11-19T11:54:00.000Z,11/19/2023,https://twitter.com/03__nakula/status/1726207428583424485,https://pbs.twimg.com/profile_images/1666717372382846976/qlJNtA_Z.jpg,,2019-03-02T04:09:00.000Z,,56422,10362,10809,130823,https://twitter.com//03__nakula,Nakula,@03__nakula,TRUE,,@03__nakula,TRUE,aniesmuhaimin
1.72675E+18,0,0,0,0,paslon,"Bahagia rasanya kalau tidak ada kecurangan ya, adu gagasan visi misi, karena rakyat lebih cerdas memilih dari kepintaran paslon",2023-11-20T23:44:00.000Z,11/20/2023,https://twitter.com/LoraLucas81380/status/1726748483414348217,https://pbs.twimg.com/profile_images/1701413842826518528/qLi16xoT.jpg,,2023-08-01T15:21:00.000Z,,23,39,171,459,https://twitter.com//LoraLucas81380,Lora Lucas,@LoraLucas81380,FALSE,,,FALSE,aniesmuhaimin
1.72633E+18,1,0,0,0,#cakimin,Pamanku Dari ......  #politik #politikindonesia #sindiranpolitik #partaipolitik #pemilu #pdip #hanura #nasdem #golkar #gerindra #perindo #pan #gelora #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #fyp #fyp #fyp,2023-11-19T20:16:00.000Z,11/19/2023,https://twitter.com/SindiranPolit1k/status/1726333696004022527,https://pbs.twimg.com/profile_images/1713099353991299072/IhtyrYVr.jpg,,2023-10-14T07:47:00.000Z,,2,34,13,9,https://twitter.com//SindiranPolit1k,Sindiran Politik,@SindiranPolit1k,FALSE,,@SindiranPolit1k,FALSE,aniesmuhaimin
1.72657E+18,1121,126,2059,227,paslon,"Lembaga survei LSI Denny JA merilis hasil survei elektabilitas terkini para capres dan cawapres dalam Pemilu 2024. Hasilnya, paslon Prabowo Subianto dan Gibran Rakabuming Raka mempunyai elektabilitas tertinggi.",2023-11-20T11:39:00.000Z,11/20/2023,https://twitter.com/habiburokhman/status/1726565970309947720,https://pbs.twimg.com/profile_images/787992291/berdir2i.jpg,Waketum & Anggota Dewan Pembina DPP Partai Gerindra,2009-08-31T14:59:00.000Z,,92566,328,277,13942,https://twitter.com//habiburokhman,HabiburokhmanJktTimur,@habiburokhman,FALSE,partaigerindra.or.id,,FALSE,aniesmuhaimin
1.72674E+18,0,0,0,0,nomor urut,"Lingkaran Survei Indonesia (LSI) Denny JA merilis survei terbaru yang menunjukkan suara pasangan capres dan cawapres nomor urut 3, Ganjar Pranowo-Mahfud MD turun drastis. Bahkan penurunan itu terjadi juga di basis suara Ganjar di Jawa Tengah.
monitorday.com/lsi-denny-ja-�",2023-11-20T23:04:00.000Z,11/20/2023,https://twitter.com/monitordaycom/status/1726738313795760486,https://pbs.twimg.com/profile_images/1702275460942675969/iZ6gyIac.jpg,,2009-09-01T04:44:00.000Z,Indonesia,1276,367,851,9392,https://twitter.com//monitordaycom,monitorday,@monitordaycom,FALSE,linktr.ee/monitorday.com,,FALSE,aniesmuhaimin
1.72675E+18,2,0,0,0,paslon,"Jadi yang boleh dukung mendukung para aparatur negara sampai kades"" juga dikerahkan untuk dukung salah satu paslon, bgtu maksudnya om ?",2023-11-20T23:42:00.000Z,11/20/2023,https://twitter.com/NeiskaH/status/1726747758030450731,https://pbs.twimg.com/profile_images/1705814927850741761/7cCviUBv.jpg,lagi males mikir,2021-08-07T09:19:00.000Z,,3038,3306,26293,7141,https://twitter.com//NeiskaH,,@NeiskaH,FALSE,,,FALSE,aniesmuhaimin
1.72661E+18,12,0,0,1,#AMIN,Sudah Bang Benny arahin ajah pendukungnya milih #AMIN omongan bang Benny pasti terbukti karena pasangan AMIN lah yg memiliki gagasan yg sesuai dgn konstitusi,2023-11-20T14:43:00.000Z,11/20/2023,https://twitter.com/AmaluddinSSili1/status/1726612258007269793,https://pbs.twimg.com/profile_images/1603686786605060097/Ub5lXWj-.jpg,"? INDONESIA?

??BuzzerRp ??Bangsat Bangsa ?? Porn ?? ANTEK KOMUNIS ?? PENJILAT",2022-12-16T09:22:00.000Z,,1531,1514,31718,11996,https://twitter.com//AmaluddinSSili1,A. Silitonga,@AmaluddinSSili1,FALSE,,,FALSE,aniesmuhaimin
1.72458E+18,0,0,0,0,#aniescakimin,"Makna Nomor Urut 1 bagi Anies jadi Referensi, bagi Cak Imin Pertanda Kemenangan. - #RiauPos  #AniesBaswedan #cakImin #muhaiminIskandar #pengambilanNomorUrut #pemilu2024 #pilpres2024 #aniesCakImin #pengambilanNomorUrutCapres2024 riaupos.jawapos.com/politik/�",2023-11-15T00:09:00.000Z,11/15/2023,https://twitter.com/riaupos/status/1724580235289711063,https://pbs.twimg.com/profile_images/1617402632192274434/Se1OX9V1.jpg,"Akun Resmi RIAU POS (Inovasi & Kolaborasi)
IG: @riaupos.co 
Website: Riaupos.co
Twitter: @riaupos
Youtube: Riau Pos
Tiktok: riaupos

CP: 0811 7544",2009-09-01T03:55:00.000Z,Pekanbaru,30307,291,137,103678,https://twitter.com//riaupos,#RiauPos3Dekade,@riaupos,FALSE,riaupos.co,,FALSE,aniesmuhaimin
1.72661E+18,11,0,0,5,nomor urut,"Capres Nomor urut 3, Ganjar Pranowo hadiri acara puncak HUT MNC ke-34 yang digelar di Studio RCTI  Jakarta Barat
Sabtu (18/11/2023). 

Kedatangannya  disambut oleh Hary Tanoesoedibjo  ,
Angela Tanoesoedibjo, dan Valencia Tanoesoedibjo

 #GanjarMahfud2024",2023-11-20T14:19:00.000Z,11/20/2023,https://twitter.com/Ghurem2/status/1726606295552381324,https://pbs.twimg.com/profile_images/1668114214492450816/Y9aZsn6Q.jpg,?DM,2020-04-10T09:08:00.000Z,"Gresik Jatim, Indonesia",36126,22377,127876,110961,https://twitter.com//Ghurem2,HUREM,@Ghurem2,FALSE,,,FALSE,aniesmuhaimin
1.72422E+18,0,0,0,0,#aniescakimin,"Hari Ini (14/11) KPU gelar pengundian nomor urut Capres-Cawapres. 

#KPU #Capres #Cawapres #NomorUrut #ganjarmahfud #AniesCakImin #PrabowoGibran #Pilpres2024 #Harianterbitcom",2023-11-14T00:27:00.000Z,11/14/2023,https://twitter.com/TERBITharian/status/1724222540149875028,https://pbs.twimg.com/profile_images/1528667860129972224/CUCrmoXw.jpg,inspiratif!,2022-03-01T01:22:00.000Z,"Kav BRI No 3E, Meruya, Jakbar",26,1,33,637,https://twitter.com//TERBITharian,Harian Terbit,@TERBITharian,FALSE,harianterbit.com,@TERBITharian,FALSE,aniesmuhaimin
1.72627E+18,2,0,0,1,#aniesmuhaimin,"#UlamadukungAmin
#AniesMuhaimin
@cakimiNOW
@DPP_PKB",2023-11-19T16:22:00.000Z,11/19/2023,https://twitter.com/an_kp111/status/1726274861771944021,https://pbs.twimg.com/profile_images/1701138634647478273/7xRNmmYz.jpg,,2022-11-25T02:41:00.000Z,,11,56,250,119,https://twitter.com//an_kp111,Relawan_Milenial / REMI,@an_kp111,FALSE,,,FALSE,aniesmuhaimin
1.72644E+18,124,0,47,76,nomor urut,"Calon Presiden nomor urut 3, Ganjar Pranowo, menghadiri acara Musyawarah Ikatan Alumni Universitas Negeri Makassar.

Ganjar mengangkat isu-isu yang pernah populer di masa lalu, mengaitkannya dengan konteks zaman sekarang, serta merangkai visi masa depan. 
#SahabatGanjar #GanjarMahfud2024",2023-11-20T03:22:00.000Z,11/20/2023,https://twitter.com/Urrangawak/status/1726440786227802471,https://pbs.twimg.com/profile_images/1577911986335408130/fZa7eWUh.jpg,"Manusia biasa beraktivitas
sembari menikmati kopi.",2012-02-27T16:20:00.000Z,Pancasila,27174,16047,143513,139194,https://twitter.com//Urrangawak,Cakrawal� Nusantar�,@Urrangawak,TRUE,,,TRUE,aniesmuhaimin
1.72673E+18,3,0,1,0,#AMIN,Pasangan yg benar-benar serasi itu memang #AMIN yg lainnya terlihat tdk sejalan,2023-11-20T22:30:00.000Z,11/20/2023,https://twitter.com/AmaluddinSSili1/status/1726729797420888494,https://pbs.twimg.com/profile_images/1603686786605060097/Ub5lXWj-.jpg,"? INDONESIA?

??BuzzerRp ??Bangsat Bangsa ?? Porn ?? ANTEK KOMUNIS ?? PENJILAT",2022-12-16T09:22:00.000Z,,1531,1514,31718,11996,https://twitter.com//AmaluddinSSili1,A. Silitonga,@AmaluddinSSili1,FALSE,,,FALSE,aniesmuhaimin
1.72469E+18,0,0,0,0,#aniescakimin,"BISMILLAH RI 1
BISMILLAH 1 PUTARAN

#aniesmuhaimin2024 #aniespresiden2024 #aniesbaswedan #AMIN2024 #aniescakimin",2023-11-15T07:12:00.000Z,11/15/2023,https://twitter.com/soosantilubis/status/1724686736612319322,https://pbs.twimg.com/profile_images/1719626042430943232/7HWR5jw4.jpg,,2023-11-01T08:02:00.000Z,,2,12,9,17,https://twitter.com//soosantilubis,Susanti Lubis,@soosantilubis,FALSE,,,FALSE,aniesmuhaimin
1.72659E+18,421,4,17,200,paslon,"Perlahan tapi pasti! Elektabilitas Mas @aniesbaswedan dan Gus @cakimiNOW naik terus! Menyalip paslon lain! 2024 juara satu, nomor satu, satu putaran 

#AniesMuhaimin2024 
#AMINSatukanIndonesia",2023-11-20T13:02:00.000Z,11/20/2023,https://twitter.com/voiceofpkb/status/1726586739224097129,https://pbs.twimg.com/profile_images/1627095262018826243/fhlNyWPP.jpg,Social Media Volunteers � akun relawan warga PKB � Follow juga akun IG dan Tiktok kami agar kami bahagia,2009-08-23T06:29:00.000Z,Indonesia,487249,385,573,16307,https://twitter.com//voiceofpkb,VOICE OF PKB,@voiceofpkb,TRUE,linktr.ee/voiceofpkb,,TRUE,aniesmuhaimin
1.72661E+18,15,0,0,6,nomor urut,"Calon Presiden RI Nomor Urut 3, Ganjar Pranowo melaksanakan kunjungan khusus ke Manokwari Papua Barat. Ganjar disambut antusias warga Manokwari dan didoakan tokoh agama di pulau Injil Mansinam. 

#SahabatGanjar #GanjarPranowo #GanjarPresiden #GanjarUntukSemua
#GanjarMahfud2024",2023-11-20T14:24:00.000Z,11/20/2023,https://twitter.com/Omnya_Gibran/status/1726607398067109924,https://pbs.twimg.com/profile_images/1717826959085010944/U4OhFahE.jpg,,2021-11-25T04:07:00.000Z,,4070,3208,2029,3848,https://twitter.com//Omnya_Gibran,Ketua Tim Sukses Prabowo Gibran,@Omnya_Gibran,FALSE,,,FALSE,aniesmuhaimin
1.72435E+18,0,0,0,0,#aniescakimin,"berikut Ketua Tim Pemenangan capres-cawapres 2024.
#aniesbaswedan #ganjarpranowo #prabowo 
dari ketiganya siapa yg kira2 yg oleh nitizen mampu menahkodai tim?

#pilpres2024 #pemilu2024 #amin #aniescakimin  #GanjarMahfud #PrabowoGibran",2023-11-14T08:44:00.000Z,11/14/2023,https://twitter.com/Pemudamadani1/status/1724347438625145217,https://pbs.twimg.com/profile_images/1535806687202127874/6gLOovzb.jpg,"Chanel Pemuda Madani adalah chanel literasi, narasi dan aksi || SALING FOLLOW AKUN",2022-06-12T02:09:00.000Z,"DKI Jakarta, Indonesia",21,79,165,198,https://twitter.com//Pemudamadani1,Perhimpunan Pemuda Madani,@Pemudamadani1,FALSE,pemudamadani.com/,,FALSE,aniesmuhaimin
1.72622E+18,5,0,0,2,#aniesmuhaimin,"Berjiwa Pemimpin 
#UlamadukungAmin
#AniesMuhaimin
@cakimiNOW
@DPP_PKB",2023-11-19T12:36:00.000Z,11/19/2023,https://twitter.com/srisemaun/status/1726217979963343325,https://pbs.twimg.com/profile_images/1611153478189223939/GgiZ8EZc.png,,2023-01-06T00:11:00.000Z,,19,60,413,198,https://twitter.com//srisemaun,Sri Hayati,@srisemaun,FALSE,,,FALSE,aniesmuhaimin
1.72629E+18,0,0,0,0,#aniesmuhaimin,"Ijtima ulama&tokoh masional merekomendasikan pasangan Anis Baswedan dan Muhaimin Iskandar(AMIN) dalam pilpres 2024

""Berjiwa pemimpin""
#UlamaDukungAMIN 
#AniesMuhaimin 2024
@cakiminNow
@DPP_PKB",2023-11-19T17:11:00.000Z,11/19/2023,https://twitter.com/Nupeeyanthiii/status/1726286992445779968,https://pbs.twimg.com/profile_images/1572803478980014081/6XGOTmcj.jpg,,2022-09-22T04:20:00.000Z,,4,6,26,123,https://twitter.com//Nupeeyanthiii,Noviyanti,@Nupeeyanthiii,FALSE,,,FALSE,aniesmuhaimin
1.72675E+18,0,0,0,0,paslon,"Dan dari ketiga paslon, ganjar mahfud yang terbaik, cerdas tegas",2023-11-20T23:40:00.000Z,11/20/2023,https://twitter.com/TikaSelijaa/status/1726747412776280561,https://pbs.twimg.com/profile_images/1713056994406580224/GbaSzr9T.jpg,,2023-10-13T14:23:00.000Z,,5,25,84,191,https://twitter.com//TikaSelijaa,Seli Tika,@TikaSelijaa,FALSE,,,FALSE,aniesmuhaimin
1.72675E+18,1,0,0,0,paslon,"Gak cukup. 

Kepala dusun cukup deklarasi dukung salah 1 Paslon saja.",2023-11-20T23:40:00.000Z,11/20/2023,https://twitter.com/tepig_pignite/status/1726747375728046552,https://pbs.twimg.com/profile_images/1606609412977987584/N66czXt1.jpg,Childfree & Happy,2013-04-08T06:35:00.000Z,,576,355,30055,13536,https://twitter.com//tepig_pignite,,@tepig_pignite,FALSE,,,FALSE,aniesmuhaimin
1.72624E+18,1,0,0,0,#cakimin,"Ijtima Ulama merekomendasikan pasangan (AMIN.. Anies Baswedan dan Muhaimin Iskandar) dalam Pilpres 2024. 

#UlamaDukungAMIN
#AniesMuhaimin2024
#BerjiwaPemimpin
@cakimiNOW
@DPP_PKB
@AbdulKhaq20
@FeriantoGatot 
@Marginditem312 
@praptonosigit93
#cakimin",2023-11-19T14:00:00.000Z,11/19/2023,https://twitter.com/BSuryoprayogo/status/1726239006193766881,https://pbs.twimg.com/profile_images/1562077788093288449/fSUtIP_W.jpg,,2014-06-23T13:33:00.000Z,"Manggung CT Depok, Indonesia",2,36,21,183,https://twitter.com//BSuryoprayogo,Budi Suryoprayogo,@BSuryoprayogo,FALSE,,,FALSE,aniesmuhaimin
1.72442E+18,32,2,18,12,nomor urut,"Resmi! Ganjar Mahfud mendapatkan nomor urut 3

Nomor urut jadi pertanda TPN siap memenangkan pemilu dengan fair, adil, dan menolak segala bentuk kecurangan.

#GanjarPranowo
#MahfudMD
#GanjarMahfud2024
#GanjarPresiden
#tegakluruskonstitusi",2023-11-14T13:50:00.000Z,11/14/2023,https://twitter.com/TPNGanjarMahfud/status/1724424569530798203,https://pbs.twimg.com/profile_images/1714806603571167232/13WurFjp.jpg,"Akun Official Tim Pemenangan Nasional Ganjar Pranowo dan Mahfud MD
#Ganjar #Mahfud #GanjarMahfud2024",2009-05-10T16:52:00.000Z,Jakarta Capital Region,177671,44,27,705,https://twitter.com//TPNGanjarMahfud,TPN Ganjar Mahfud,@TPNGanjarMahfud,FALSE,,,FALSE,aniesmuhaimin
